risk_score,avg_monthly_cost_per_tenure,monthly_to_total_ratio,charges_per_service,tenure_log,tenure,tenure_squared,tenure_cube,tenure_total_extra_services_interaction,Contract_Two year,InternetService_Fiber optic,estimated_clv,tenure_monthly_charges_interaction,MonthlyCharges_cube,MonthlyCharges_total_extra_services_interaction,PaymentMethod_Electronic check,MonthlyCharges,TotalCharges_cube,MonthlyCharges_squared,is_loyal_customer,TotalCharges,TotalCharges_squared,is_new_customer,TechSupport_No internet service,DeviceProtection_No internet service,OnlineBackup_No internet service,service_adoption_rate,StreamingTV_No internet service,InternetService_No,StreamingMovies_No internet service,OnlineSecurity_No internet service,total_extra_services,above_avg_charges,Contract_One year,OnlineSecurity_Yes,household_type,Dependents_Yes,PaperlessBilling_Yes,risky_payment_high_charge,premium_service_user,Churn
3.842307396745585,3.842307396745585,0.0850285129202,24.975,2.639057329615259,13,169,2197,13,0,0,649.35,649.35,124625.37487500002,49.95,0,49.95,202727527.84362504,2495.0025000000005,0,587.45,345097.50250000006,0,0,0,0,0.16666666666666666,0,0,0,0,1,0,0,1,3,1,1,0,0,0
0.0,1.184374925976567,0.05798653593027375,18.95,2.833213344056216,16,256,4096,0,1,0,303.2,303.2,6804.992374999999,0.0,0,18.95,34901664.832,359.10249999999996,0,326.8,106798.24,0,1,1,1,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1.7301723839625451,1.7301723839625451,0.017663832705345116,25.0875,4.07753744390572,58,3364,195112,174,0,1,5820.299999999999,5820.299999999999,1010536.7928749998,301.04999999999995,0,100.35,183356918539.73105,10070.1225,0,5681.1,32274897.210000005,0,0,0,0,0.5,0,0,0,0,3,1,1,0,2,0,0,0,0,0
2.1163264874219085,2.1163264874219085,0.02059051287242807,20.740000000000002,3.912023005428146,49,2401,117649,196,0,1,5081.3,5081.3,1115157.6530000002,414.8,0,103.7,127742313182.14702,10753.69,0,5036.3,25364317.69,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,0,0,0,1,0,1,1
4.219999831200006,4.219999831200006,0.03927700525333594,17.583333333333332,3.258096538021482,25,625,15625,125,0,1,2637.5,2637.5,1174241.375,527.5,1,105.5,19379487065.545128,11130.25,0,2686.05,7214864.602500001,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,0,1,0,0,1,1,1,0
0.0,1.641304324039068,0.014344249315802202,16.178571428571427,4.248495242049359,69,4761,328509,414,1,1,7814.25,7814.25,1452494.953125,679.5,0,113.25,492131491869.16583,12825.5625,1,7895.15,62333393.52249999,0,0,0,0,1.0,0,0,0,0,6,1,0,1,3,1,0,0,1,0
0.3971153769785504,0.3971153769785504,0.02018671487346721,20.65,3.970291913552122,52,2704,140608,0,0,0,1073.8,1073.8,8805.624624999999,0.0,0,20.65,1070442195.3223752,426.42249999999996,0,1022.95,1046426.7025000001,0,1,1,1,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
0.0,1.5028168802420159,0.014453587996281134,21.34,4.276666119016055,71,5041,357911,284,1,1,7575.7,7575.7,1214767.763,426.8,0,106.7,402315018795.1406,11384.890000000001,1,7382.25,54497615.0625,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,1,1,1,0,0,1,0
5.519999448000056,5.519999448000056,0.1044761992912346,18.400000000000002,2.3978952727983707,10,100,1000,20,0,0,552.0,552.0,168196.60800000004,110.4,0,55.2,147490869.28287503,3047.0400000000004,0,528.35,279153.72250000003,0,0,0,0,0.3333333333333333,0,0,0,0,2,0,0,0,3,1,0,0,0,1
4.288095033900236,4.288095033900236,0.04833861181580405,22.5125,3.091042453358316,21,441,9261,63,0,1,1891.05,1891.05,730215.675125,270.15,1,90.05,6465001472.189001,8109.0025,0,1862.9,3470396.41,0,0,0,0,0.5,0,0,0,0,3,1,0,0,0,0,1,1,0,0
39.64996035003965,39.64996035003965,0.9999999747793198,13.216666666666667,0.6931471805599453,1,1,1,2,0,0,39.65,39.65,62334.65712499999,79.3,1,39.65,62334.65712499999,1572.1225,0,39.65,1572.1225,1,0,0,0,0.3333333333333333,0,0,0,0,2,0,0,0,0,0,1,0,0,1
1.6499998625000116,1.6499998625000116,0.09789863981261489,19.8,2.5649493574615367,12,144,1728,0,0,0,237.60000000000002,237.60000000000002,7762.392000000001,0.0,0,19.8,8273048.890625,392.04,0,202.25,40905.0625,0,1,1,1,0.0,1,1,1,1,0,0,1,0,2,0,0,0,0,0
20.14997985002015,20.14997985002015,0.9999999503722109,20.15,0.6931471805599453,1,1,1,0,0,0,20.15,20.15,8181.353374999998,0.0,0,20.15,8181.353374999998,406.0224999999999,0,20.15,406.0224999999999,1,1,1,1,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0.0,1.0327586028834723,0.017089384035522702,19.966666666666665,4.07753744390572,58,3364,195112,116,1,0,3474.2,3474.2,214921.799,119.8,0,59.9,43062698237.65099,3588.0099999999998,0,3505.1,12285726.01,0,0,0,0,0.3333333333333333,0,0,0,0,2,0,0,0,2,0,1,0,0,0
1.2163265057892552,1.2163265057892552,0.02006531326126475,14.9,3.912023005428146,49,2401,117649,147,0,0,2920.4,2920.4,211708.736,178.8,0,59.6,26206012611.927006,3552.1600000000003,0,2970.3,8822682.090000002,0,0,0,0,0.5,0,0,0,0,3,0,0,1,3,1,0,0,0,0
1.8433332718888908,1.8433332718888908,0.03612962234670742,18.433333333333334,3.4339872044851463,30,900,27000,60,0,0,1659.0,1659.0,169112.37699999998,110.6,0,55.3,3585792272.615999,3058.0899999999997,0,1530.6,2342736.36,0,0,0,0,0.3333333333333333,0,0,0,0,2,0,0,1,0,0,1,0,0,0
2.113829742258942,2.113829742258942,0.02091953296465272,24.8375,3.8712010109078907,47,2209,103823,141,0,1,4669.45,4669.45,980626.4753749998,298.04999999999995,1,99.35,107114350920.01085,9870.422499999999,0,4749.15,22554425.722499996,0,0,0,0,0.5,0,0,0,0,3,1,0,0,3,1,1,1,0,1
30.199969800030203,30.199969800030203,0.9999999668874183,15.1,0.6931471805599453,1,1,1,1,0,0,30.2,30.2,27543.607999999997,30.2,1,30.2,27543.607999999997,912.04,0,30.2,912.04,1,0,0,0,0.16666666666666666,0,0,0,0,1,0,0,0,3,1,0,0,0,1
0.0,1.2534722048128861,0.014169198280201713,12.892857142857142,4.290459441148391,72,5184,373248,432,1,0,6498.0,6498.0,735091.890625,541.5,0,90.25,258407906895.6086,8145.0625,1,6369.45,40569893.302499995,0,0,0,0,1.0,0,0,0,0,6,1,0,1,2,0,1,0,1,0
3.805882129065757,3.805882129065757,0.05918946111134438,21.566666666666666,2.8903717578961645,17,289,4913,34,0,0,1099.9,1099.9,270840.02300000004,129.4,0,64.7,1306109784.4909997,4186.09,0,1093.1,1194867.6099999999,0,0,0,0,0.3333333333333333,0,0,0,0,2,0,0,0,1,1,1,0,0,1
0.0,1.3570422344078559,0.014238320068237784,19.27,4.276666119016055,71,5041,357911,284,1,1,6840.849999999999,6840.849999999999,894448.1228749999,385.4,0,96.35,309869550870.40234,9283.322499999998,1,6766.95,45791612.302499995,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,1,2,0,1,0,1,0
47.74997612501193,47.74997612501193,0.5257363031889001,23.875,1.0986122886681096,2,4,8,6,0,1,191.0,191.0,870983.875,286.5,0,95.5,5993854.642125,9120.25,0,181.65,32996.7225,1,0,0,0,0.5,0,0,0,0,3,1,0,0,2,0,1,0,0,0
2.4499999092592626,2.4499999092592626,0.035290351817711674,13.23,3.332204510175204,27,729,19683,108,0,0,1786.0500000000002,1786.0500000000002,289460.65837500006,264.6,0,66.15,6585997795.146126,4375.822500000001,0,1874.45,3513562.8025,0,0,0,0,0.6666666666666666,0,0,0,0,4,0,1,1,3,1,0,0,1,0
20.199979800020202,20.199979800020202,0.9999999504950519,20.2,0.6931471805599453,1,1,1,0,0,0,20.2,20.2,8242.408,0.0,0,20.2,8242.408,408.03999999999996,0,20.2,408.03999999999996,1,1,1,1,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
45.249954750045255,45.249954750045255,0.9999999779005531,45.25,0.6931471805599453,1,1,1,0,0,0,45.25,45.25,92652.203125,0.0,0,45.25,92652.203125,2047.5625,0,45.25,2047.5625,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.387499980729167,0.013776080089665034,19.98,4.290459441148391,72,5184,373248,288,1,1,7192.8,7192.8,997002.9990000002,399.6,0,99.9,381346256612.41296,9980.010000000002,1,7251.7,52587152.89,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,1,3,1,0,0,1,0
13.939997212000558,13.939997212000558,0.2199431990535084,69.7,1.791759469228055,5,25,125,0,0,1,348.5,348.5,338608.873,0.0,1,69.7,31824875.808999993,4858.09,0,316.9,100425.60999999999,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.6260869211720235,1.6260869211720235,0.021080517424941374,37.4,3.8501476017100584,46,2116,97336,46,0,1,3440.7999999999997,3440.7999999999997,418508.99199999997,74.8,0,74.8,44674633023.587006,5595.04,0,3548.3,12590432.89,0,0,0,0,0.16666666666666666,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3.127941084472321,3.127941084472321,0.029964076909216292,21.27,3.5553480614894135,34,1156,39304,136,0,1,3615.8999999999996,3615.8999999999996,1202852.7978749997,425.4,1,106.35,44710525365.203125,11310.322499999998,0,3549.25,12597175.5625,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,0,0,0,1,1,1,1
8.895453736776933,8.895453736776933,0.08851999268272118,24.4625,2.4849066497880004,11,121,1331,33,0,1,1076.35,1076.35,936876.8116249999,293.54999999999995,0,97.85,1350698385.4640002,9574.6225,0,1105.4,1221909.1600000001,0,0,0,0,0.5,0,0,0,0,3,1,0,0,0,0,1,0,0,1
4.95499950450005,4.95499950450005,0.1041622869368041,24.775,2.3978952727983707,10,100,1000,10,0,0,495.5,495.5,121655.28387499998,49.55,0,49.55,107646386.093,2455.2025,0,475.7,226290.49,0,0,0,0,0.16666666666666666,0,0,0,0,1,0,1,0,3,1,0,0,0,0
0.0,0.9885714144489799,0.014202592175397375,17.3,4.2626798770413155,70,4900,343000,210,1,0,4844.0,4844.0,331373.88800000004,207.60000000000002,0,69.2,115668587841.7029,4788.64,1,4872.35,23739794.522500005,0,0,0,0,0.5,0,0,0,0,3,0,0,1,3,1,1,0,0,0
1.220588163494814,1.220588163494814,0.04961147627110227,20.75,2.8903717578961645,17,289,4913,0,0,0,352.75,352.75,8934.171875,0.0,0,20.75,73165753.390625,430.5625,0,418.25,174933.0625,0,1,1,1,0.0,1,1,1,1,0,0,1,0,3,1,0,0,0,0
0.0,1.2674602973419,0.016425140643959075,13.308333333333332,4.1588830833596715,63,3969,250047,315,1,0,5030.549999999999,5030.549999999999,509125.3966249999,399.25,0,79.85,114894031917.49861,6376.022499999999,1,4861.45,23633696.1025,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,0,1,0,0,1,0,1,0
5.861538010650923,5.861538010650923,0.07764022611682692,15.24,2.639057329615259,13,169,2197,52,0,0,990.6,990.6,442450.72800000006,304.8,1,76.2,945375924.3986251,5806.4400000000005,0,981.45,963244.1025,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,1,2,0,1,0,1,0
1.724489760724699,1.724489760724699,0.021629508275109555,42.25,3.912023005428146,49,2401,117649,49,0,1,4140.5,4140.5,603351.125,84.5,1,84.5,59625246513.76299,7140.25,0,3906.7,15262304.889999999,0,0,0,0,0.16666666666666666,0,0,0,0,1,1,0,0,0,0,1,0,0,0
24.624987687506156,24.624987687506156,0.5077319535285366,24.625,1.0986122886681096,2,4,8,2,0,0,98.5,98.5,119458.953125,49.25,0,49.25,912673.0,2425.5625,0,97.0,9409.0,1,0,0,0,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.32497983751008,40.32497983751008,0.5594866419737312,40.325,1.0986122886681096,2,4,8,2,0,1,161.3,161.3,524581.6746250001,80.65,1,80.65,2995324.9233750002,6504.422500000001,0,144.15,20779.2225,1,0,0,0,0.16666666666666666,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0.0,1.5336538166605036,0.01890796149203187,15.95,3.970291913552122,52,2704,140608,208,1,0,4147.0,4147.0,507214.984375,319.0,0,79.75,75033973823.75201,6360.0625,0,4217.8,17789836.84,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,1,0,0,1,0,1,0
0.0,0.9297101314534765,0.015079570293345343,16.0375,4.248495242049359,69,4761,328509,207,1,0,4426.35,4426.35,263991.52337500005,192.45000000000002,0,64.15,76988008146.42102,4115.222500000001,1,4254.1,18097366.810000002,0,0,0,0,0.5,0,0,0,0,3,0,0,1,3,1,1,0,0,0
2.098837160492159,2.098837160492159,0.02351025723907255,30.083333333333332,3.784189633918261,43,1849,79507,86,0,1,3880.75,3880.75,735091.890625,180.5,1,90.25,56567825998.046875,8145.0625,0,3838.75,14736001.5625,0,0,0,0,0.3333333333333333,0,0,0,0,2,1,0,0,0,0,1,1,0,0
6.606666226222251,6.606666226222251,0.06947560286772601,19.82,2.772588722239781,15,225,3375,60,0,1,1486.5,1486.5,973242.2709999998,396.4,0,99.1,2902177631.7440004,9820.81,0,1426.4,2034616.9600000002,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,1,0,0,1,0,1,1
2.7799998888000044,2.7799998888000044,0.03965423784574545,17.375,3.258096538021482,25,625,15625,75,0,0,1737.5,1737.5,335702.375,208.5,0,69.5,5383758761.734626,4830.25,0,1752.65,3071782.0225000004,0,0,0,0,0.5,0,0,0,0,3,0,0,1,2,0,1,0,0,0
10.08124873984391,10.08124873984391,0.12734880763090353,40.325,2.1972245773362196,8,64,512,8,0,1,645.2,645.2,524581.6746250001,80.65,0,80.65,253996928.03699994,6504.422500000001,0,633.3,401068.88999999996,0,0,0,0,0.16666666666666666,0,0,0,0,1,1,0,0,2,0,1,0,0,1
1.2474999792083337,1.2474999792083337,0.016796257022721223,12.475,4.110873864173311,60,3600,216000,300,0,0,4491.0,4491.0,419348.8091249999,374.25,0,74.85,88498901186.4229,5602.522499999999,1,4456.35,19859055.3225,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,1,1,3,1,1,0,1,0
5.302777483179028,5.302777483179028,0.05446349601753816,31.816666666666666,2.9444389791664403,18,324,5832,36,0,1,1718.1000000000001,1718.1000000000001,869616.5536250001,190.9,1,95.45,5382837279.706374,9110.702500000001,0,1752.55,3071431.5025,0,0,0,0,0.3333333333333333,0,0,0,0,2,1,0,0,0,0,1,1,0,1
1.5817460066389524,1.5817460066389524,0.015789390287775797,24.9125,4.1588830833596715,63,3969,250047,189,0,1,6277.950000000001,6277.950000000001,989536.7071250002,298.95000000000005,0,99.65,251382956220.92798,9930.122500000001,1,6311.2,39831245.44,0,0,0,0,0.5,0,0,0,0,3,1,1,1,3,1,1,0,0,0
1.6431817932851245,1.6431817932851245,0.015325697567909203,18.075,4.204692619390966,66,4356,287496,330,0,1,7157.7,7157.7,1275524.101125,542.25,1,108.45,354346310841.27295,11761.4025,1,7076.35,50074729.322500005,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,1,0,3,1,1,1,1,0
0.0,0.7338235078287204,0.02789891532159352,24.95,3.5553480614894135,34,1156,39304,0,1,0,848.3,848.3,15531.437375,0.0,0,24.95,715236537.8069999,622.5024999999999,0,894.3,799772.4899999999,0,1,1,1,0.0,1,1,1,1,0,0,0,0,3,1,0,0,0,0
0.0,1.4930555348186731,0.013687815932148182,21.5,4.290459441148391,72,5184,373248,288,1,1,7740.0,7740.0,1242296.875,430.0,0,107.5,484420957200.15295,11556.25,1,7853.7,61680603.69,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,0,0,0,1,0,1,0
2.138297826844727,2.138297826844727,0.021350725495241075,25.125,3.8712010109078907,47,2209,103823,141,0,1,4723.5,4723.5,1015075.125,301.5,1,100.5,104294228138.91103,10100.25,0,4707.1,22156790.410000004,0,0,0,0,0.5,0,0,0,0,3,1,0,0,2,0,1,1,0,0
1.4983333083611117,1.4983333083611117,0.016493294436220433,29.96666666666667,4.110873864173311,60,3600,216000,120,0,1,5394.0,5394.0,726572.6990000001,179.8,0,89.9,161941008261.843,8082.010000000001,1,5450.7,29710130.49,0,0,0,0,0.3333333333333333,0,0,0,0,2,1,0,0,0,0,1,0,0,0
0.0,0.5847222141010804,0.014213369340238566,10.525,4.290459441148391,72,5184,373248,216,1,0,3031.2000000000003,3031.2000000000003,74618.46100000001,126.30000000000001,0,42.1,25986941128.0,1772.41,1,2962.0,8773444.0,0,0,0,0,0.5,0,0,0,0,3,0,0,1,2,0,0,0,0,0
3.0222220543209968,3.0222220543209968,0.05683836583759443,18.133333333333333,2.9444389791664403,18,324,5832,36,0,0,979.1999999999999,979.1999999999999,160989.18399999998,108.8,0,54.4,876742276.411,2959.3599999999997,0,957.1,916040.41,0,0,0,0,0.3333333333333333,0,0,0,0,2,0,1,0,3,1,1,0,0,0
10.488887723456921,10.488887723456921,0.11011956825882815,31.46666666666667,2.302585092994046,9,81,729,18,0,1,849.6,849.6,841232.3840000002,188.8,1,94.4,629973790.453125,8911.36,0,857.25,734877.5625,0,0,0,0,0.3333333333333333,0,0,0,0,2,1,0,0,0,0,0,1,0,1
25.09999163333612,25.09999163333612,0.3084801298300691,15.059999999999999,1.3862943611198906,3,9,27,12,0,0,225.89999999999998,225.89999999999998,426957.77699999994,301.2,1,75.3,14544652.121,5670.089999999999,0,244.1,59584.81,1,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,0,0,0,1,0,1,0
1.678723368537801,1.678723368537801,0.021614365739829233,39.45,3.8712010109078907,47,2209,103823,47,0,1,3708.3,3708.3,491169.06900000013,78.9,1,78.9,48641114966.41787,6225.210000000001,0,3650.35,13325055.122499999,0,0,0,0,0.16666666666666666,0,0,0,0,1,1,1,0,2,0,1,0,0,0
0.0,2.55483862726327,0.0317155213712496,13.200000000000001,3.4657359027997265,31,961,29791,155,1,0,2455.2000000000003,2455.2000000000003,496793.08800000005,396.0,0,79.2,15572558778.047997,6272.64,0,2497.2,6236007.839999999,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,0,0,0,0,0,0,1,0
0.0,0.40299999194000014,0.021645719173224064,20.15,3.9318256327243257,50,2500,125000,0,1,0,1007.4999999999999,1007.4999999999999,8181.353374999998,0.0,0,20.15,806694490.629,406.0224999999999,0,930.9,866574.8099999999,0,1,1,1,0.0,1,1,1,1,0,0,0,0,3,1,0,0,0,0
7.98499920150008,7.98499920150008,0.08998703996169827,26.616666666666664,2.3978952727983707,10,100,1000,20,0,1,798.5,798.5,509125.3966249999,159.7,0,79.85,698690536.4653751,6376.022499999999,0,887.35,787390.0225000001,0,0,0,0,0.3333333333333333,0,0,0,0,2,1,0,1,0,0,1,0,0,0
49.04995095004905,49.04995095004905,0.9999999796126406,24.525,0.6931471805599453,1,1,1,1,0,0,49.05,49.05,118009.51762499998,49.05,0,49.05,118009.51762499998,2405.9024999999997,0,49.05,2405.9024999999997,1,0,0,0,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.39230768476331374,0.39230768476331374,0.01870444228789763,20.4,3.970291913552122,52,2704,140608,0,0,0,1060.8,1060.8,8489.663999999999,0.0,1,20.4,1297347176.8496253,416.15999999999997,0,1090.65,1189517.4225,0,1,1,1,0.0,1,1,1,1,0,0,1,0,3,1,1,0,0,0
0.0,1.7437499727539068,0.015720524015252778,18.599999999999998,4.174387269895637,64,4096,262144,320,1,1,7142.4,7142.4,1389928.8959999997,558.0,0,111.6,357759791299.0,12454.56,1,7099.0,50395801.0,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,0,1,3,1,1,0,1,0
0.0,0.39112902594953186,0.01702232204336493,24.25,4.143134726391533,62,3844,238328,0,1,0,1503.5,1503.5,14260.515625,0.0,0,24.25,2891204558.9359994,588.0625,1,1424.6,2029485.1599999997,0,1,1,1,0.0,1,1,1,1,0,0,0,0,3,1,1,0,0,0
21.49999283333572,21.49999283333572,0.36358511632702867,16.125,1.3862943611198906,3,9,27,9,0,0,193.5,193.5,268336.125,193.5,0,64.5,5582912.824000001,4160.25,0,177.4,31470.760000000002,1,0,0,0,0.5,0,0,0,0,3,0,0,1,1,1,1,0,0,0
1.973214250478317,1.973214250478317,0.017998208320221806,18.416666666666668,4.04305126783455,56,3136,175616,280,0,1,6188.0,6188.0,1349232.625,552.5,1,110.5,231418999204.875,12210.25,0,6139.5,37693460.25,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,1,1,0,0,0,1,1,0
1.2097825823960309,1.2097825823960309,0.020696580314745493,27.825,3.8501476017100584,46,2116,97336,46,0,0,2559.9,2559.9,172343.73712499999,55.65,0,55.65,19440155126.054123,3096.9224999999997,0,2688.85,7229914.3225,0,0,0,0,0.16666666666666666,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6.831249146093858,6.831249146093858,0.1133229650319897,18.216666666666665,2.1972245773362196,8,64,512,16,0,0,437.2,437.2,163218.91962499998,109.3,0,54.65,112154501.390625,2986.6225,0,482.25,232565.0625,0,0,0,0,0.3333333333333333,0,0,0,0,2,0,0,1,3,1,0,0,0,0
2.4916665836111136,2.4916665836111136,0.035404726928714665,14.95,3.4339872044851463,30,900,27000,120,0,0,2242.5,2242.5,417670.296875,299.0,1,74.75,9411304889.897003,5587.5625,0,2111.3,4457587.69,0,0,0,0,0.6666666666666666,0,0,0,0,4,1,0,1,0,0,1,0,1,0
0.5755555427654324,0.5755555427654324,0.021288837727035312,25.9,3.828641396489095,45,2025,91125,0,0,0,1165.5,1165.5,17373.978999999996,0.0,0,25.9,1800708590.2959995,670.81,0,1216.6,1480115.5599999998,0,1,1,1,0.0,1,1,1,1,0,0,1,0,3,1,1,0,0,0
79.34992065007935,79.34992065007935,0.9999999873976058,39.675,0.6931471805599453,1,1,1,1,0,1,79.35,79.35,499621.1253749999,79.35,1,79.35,499621.1253749999,6296.422499999999,0,79.35,6296.422499999999,1,0,0,0,0.16666666666666666,0,0,0,0,1,1,0,0,1,1,1,0,0,1
4.595454127685988,4.595454127685988,0.08941363741149086,12.6375,2.4849066497880004,11,121,1331,33,0,0,556.05,556.05,129170.54137499997,151.64999999999998,1,50.55,180697518.930375,2555.3025,0,565.35,319620.6225,0,0,0,0,0.5,0,0,0,0,3,0,0,1,3,1,0,0,0,0
10.735712752041035,10.735712752041035,0.1512376732718099,37.575,2.0794415416798357,7,49,343,7,0,1,526.0500000000001,526.0500000000001,424411.3158750001,75.15,0,75.15,122689385.20899998,5647.522500000001,0,496.9,246909.61,0,0,0,0,0.16666666666666666,0,0,0,0,1,1,0,0,2,0,1,0,0,1
2.4714285125850357,2.4714285125850357,0.02398613517643301,17.3,3.7612001156935624,42,1764,74088,210,0,1,4359.599999999999,4359.599999999999,1118386.872,519.0,0,103.8,81042201421.875,10774.439999999999,0,4327.5,18727256.25,0,0,0,0,0.8333333333333334,0,0,0,0,5,1,0,0,0,0,1,0,1,0
0.0,0.41122448140358203,0.020701700292082292,20.15,3.912023005428146,49,2401,117649,0,1,0,987.3499999999999,987.3499999999999,8181.353374999998,0.0,0,20.15,922161740.0703751,406.0224999999999,0,973.35,947410.2225,0,1,1,1,0.0,1,1,1,1,0,0,0,0,2,0,1,0,0,0
11.033332107407544,11.033332107407544,0.10808163253542134,24.825,2.302585092994046,9,81,729,27,0,1,893.6999999999999,893.6999999999999,979146.6569999999,297.9,0,99.3,775518310.546875,9860.49,0,918.75,844101.5625,0,0,0,0,0.5,0,0,0,0,3,1,0,0,0,0,1,0,0,0
